Etr,Er1,Er2,Etrp,Er1p,Er2p
22.024286416020175,3.461481144446065,11.049477704088835,14.35893927566675,11.467547109170193,10.70875887971813
3009.5973516833574,4888.7811786559005,2426.9631343559154,2209.9253546035047,4901.197318149393,3214.2189919422763
775.1922241327779,47.5495966173524,162.5224370967669,677.3697139503444,155.09816631762143,152.79637757893138
130.58827322037203,134.58495661035633,62.79264478010118,186.59854013128123,79.57432760405565,61.793006875492644
1249.5768832452327,43.073043384039956,211.27701337705972,1158.5072372256045,41.8113222813865,303.6083804993414
244.69919681978897,107.39028688122602,1001.1450166918956,1159.9383482905685,16.061345258938303,177.23480684340393
64.79329106325301,326.2308258677343,532.3793556038947,563.6941409898424,70.75583084375225,288.9535007012874
5426.566349145141,99.7386324738899,1099.5584811905082,5794.817438506536,38.37473264029056,792.6712916627135
4008.093358611252,61.153917642385025,1108.627484806052,3627.3442056233876,657.4268613206583,893.1036941156435
288.50867652415656,39.33936291783853,84.1353713326186,96.22867730435,156.33694600145438,159.4177874688093
465.8883917848965,2.4994686938714357,6.214363729014328,247.4195296524036,107.36041020297992,119.82228435239877
28.141021857616305,74.4222258514934,12.619387827341445,27.850259442878222,36.49287212433553,50.83950396923739
232.2160403657383,607.712309763046,1054.720341392624,1090.3776502204412,682.4136420841317,121.85739921683557
214.07219862149734,215.08645249397918,833.1410983962143,1163.1289256960567,30.68749952801347,68.48332428762055
471.31813517339987,164.0099640822282,54.105000177057754,317.2830039945461,308.2803636174389,63.869731820700814
566.445454397774,628.9934230059152,2733.553414635448,1983.766415270691,47.55961246413726,1897.6662643043087
11134.10509667361,1985.4997273786591,628.1286489762513,844.4574551058688,8516.82195499518,4386.454062927472
10955.165657298236,539.9993471029803,1046.5658308946552,9762.269490509669,1058.8179750485856,1720.6433697376178
1416.2602053047872,88.92355014111642,1236.6218153149086,662.1819131647597,1866.7900236607738,212.83363393527873
1113.2289563642696,48.13462950610874,6.095930919596903,594.3998345170194,115.13514634524553,457.9245359277103
374.8379614007399,3364.207131427234,5491.109605404326,3014.295488599972,3370.916887333336,2844.9423222989917
417.94647889764394,18.304907355374148,5.4244475517741435,178.19230353932792,48.854114593447115,214.62941567201722
288.3876988638355,597.6186521269469,2073.169688172396,827.4262183620374,864.6824894485873,1267.0673313525535
2459.669107903735,351.83105795654336,100.3006454282346,1136.3739035956137,1331.2018533376806,444.2250543552191
672.5250633625202,704.8513784195973,651.8932263060996,722.661785929412,790.7574793535346,515.8504028052705
75.76134496369647,24.43400179799285,98.14974986256279,119.69193762430531,51.4664812286893,27.1866777712575
1081.1600246757166,630.0978923877357,85.70404770207631,791.7374602589779,847.1165147704389,158.1079897361119
1080.3482342880604,878.567785993148,191.88672317458625,1588.4516139305251,291.945104003255,270.40602552201466
5378.052052177893,316.9119280554732,1918.2166171309875,1433.7778064954803,5509.779200941481,669.6235899273921
104.25399866579312,191.47710972455516,60.41562818798783,59.2142347953835,204.87463564129044,92.05786614166222
30.800591420408576,17.421324474999494,300.9706382189629,292.09966424391064,53.62214896138841,3.4707409090719348
3610.92088195938,1938.0136342901783,2769.5313541375112,3186.5964495406724,345.6409378513652,4786.228482995032
292.7946797423238,227.10562988000441,724.6919316776892,995.3427219654902,215.20075388866155,34.04876544586584
1158.4103135263222,299.4910063759844,3096.118216700746,1449.5429190903492,68.6501236290306,3035.8264938836733
103.03890893566758,934.4867165947271,297.51766947830276,907.1412773661988,380.14278155267743,47.759236089821265
846.8497309543274,473.03512061731635,295.98652462740404,557.3043615347183,605.3462111042519,453.22080356007757
1170.9408451632767,1548.0785152538901,292.08767225159306,574.4454303081159,549.2678424866384,1887.3937598740058
3855.7220991191293,67.62512833295092,151.09880861828867,986.6166661158296,2449.4142170674827,638.4151528870563
323.91983701435083,1058.831576655019,1628.0946821456944,1204.5128043360814,374.03604041043536,1432.2972510685474
949.1876255888367,2135.971313974545,77.22702301753915,3011.5102566649816,131.8991053251546,18.976600590784713
354.3897130212291,32.08147560822078,431.17472334660545,445.432571009406,209.70835817783023,162.50498278881915
2846.008017136007,475.0144161754225,223.86346100988416,1063.7911090664754,666.6714081871884,1814.4233770676497
1633.4420504848574,271.47241638299784,1019.6803276698367,704.3344499516875,1495.919966768703,724.3403778173014
663.711021720929,848.2696313035957,360.60407045276963,1406.311542875509,274.81851389182503,191.45466670996015
3729.1998502085207,144.04903991225876,69.05023582943265,811.1438012078958,2935.528075466523,195.62724927579353
818.7471306737457,5.334215086736535,4.095328540463736,104.44414125585094,165.2070142592942,558.5255187858007
850.4513246892274,20.048529015252097,35.918942097609424,618.6566980713256,157.4594424948253,130.30265523593795
7627.800343824826,729.8793261369678,736.511942131668,4100.053359131671,1353.4870936025723,3640.651159359219
1836.6580060422232,348.1947687898982,21.69076869233933,629.663534842361,847.4278456181474,729.4521630639524
2510.039974109829,90.78863291179417,527.3536723486671,2109.792692558082,926.256158531452,92.13342828075646
522.1844527670062,182.91883248491354,1381.2449152554495,611.2648376617781,1124.891942469754,350.1914203758372
133.7894937447813,1633.8575431156744,170.43649591958635,1144.362102598647,778.0579027824273,15.66352739896798
